cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 13:33:59,795,https://pbs.twimg.com/profile_images/1015490368341729281/pXcedJK9_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093140754057363457,Lalit Chauhan Rajput,https://twitter.com/LalitCh46541723
भार क 40 वे संचा उपग्र जीसैट-31 क सफलतापूर्व लॉन् करन क लि इसर क वैज्ञानिको क बधाई। #GSAT31 #India #Biha…,2019-02-06 13:32:21,839,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,16,neutral,"@nkishoreyadav: भारत के 40 वें संचार उपग्रह जीसैट-31 को सफलतापूर्वक लॉन्च करने के लिए इसरो के वैज्ञानिकों को बधाई।

#GSAT31 #India #Biha…",1093140340293287936,PRASHANT KASHYAP,https://twitter.com/prashantarchu
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 13:30:09,2658,https://pbs.twimg.com/profile_images/1065470438778814467/MG2rpmde_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093139786720673792,AnKeSh..... Saffron 🚩🇮🇳🚩,https://twitter.com/ankesh7006
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 13:24:45,485,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093138427187527680,Yash Patel,https://twitter.com/YashPat18031738
भार क 40 वे संचा उपग्र जीसैट-31 क सफलतापूर्व लॉन् करन क लि इसर क वैज्ञानिको क बधाई। #GSAT31 #India #Biha…,2019-02-06 13:20:11,2493,https://pbs.twimg.com/profile_images/940186119345356800/SioXrUR6_normal.jpg,16,neutral,"@nkishoreyadav: भारत के 40 वें संचार उपग्रह जीसैट-31 को सफलतापूर्वक लॉन्च करने के लिए इसरो के वैज्ञानिकों को बधाई।

#GSAT31 #India #Biha…",1093137280124968960,Umesh Kumar Jha,https://twitter.com/UmeshJhaJi
#Pension through #JeevanPramman under #ModiSarkar. #AbKiBaarFirModiSarkar,2019-02-06 13:18:23,221,https://pbs.twimg.com/profile_images/1031208459407114242/eZuaTRhW_normal.jpg,2,neutral,"@ImobaNg: #Pension through #JeevanPramman under #ModiSarkar.

#AbKiBaarFirModiSarkar https://t.co/PxSQOhIAYZ",1093136826645258241,Salam Joy Singh,https://twitter.com/SalamJoySingh4
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 13:18:23,9493,https://pbs.twimg.com/profile_images/1092042908927062016/2crKpDlv_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093136826523504640,विराट फ्रॉम यमकेश्वर!,https://twitter.com/tigerintolerant
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 13:14:54,5487,https://pbs.twimg.com/profile_images/1092815428362088448/uiVwgo8I_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093135949897158657,preeti @💯%FB,https://twitter.com/saffron0009
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 13:12:49,2605,https://pbs.twimg.com/profile_images/1076795858254028800/fBmrQ0G8_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093135424036323330,Reshma  Lalwani,https://twitter.com/ReshmaLalwani6
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 13:05:27,47313,https://pbs.twimg.com/profile_images/1078693748668694530/bxZdF_Pp_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093133570237960192,Chetan Barot,https://twitter.com/barotchetan99
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 12:58:42,2906,https://pbs.twimg.com/profile_images/1079729303947042817/YPAqDgdA_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093131872987688960,विमल पाण्डेय  🚩🇮🇳,https://twitter.com/vimalpandey90
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 12:56:48,645,https://pbs.twimg.com/profile_images/979248091613118464/qBq9XwIM_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093131394782380032,Hardik,https://twitter.com/ILovePolitics14
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 12:56:33,28079,https://pbs.twimg.com/profile_images/1014121150501277698/bH1zmwhG_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093131333474250752,Ajay K. Pandey (अजय)🇮🇳,https://twitter.com/AjayPandey__
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 12:40:03,7556,https://pbs.twimg.com/profile_images/1093539230389886976/D9dZpH_S_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093127177338540033,गीता हिंदुस्तानी🇮🇳,https://twitter.com/GeetaHindustani
सुनो र मित्रो साथियों~!! 👇 सुश्र मायावत ज ने बहुज समा क हि में ट्वीटन क बेह कठि मार् चु लिया…,2019-02-06 12:37:04,25513,https://pbs.twimg.com/profile_images/1089145277754163201/FmHQOsqU_normal.jpg,61,neutral,"@SaundiD: @sardanarohit सुनों रे मित्रों व साथियों~!!
👇
सुश्री मायावती जी ने
बहुजन समाज के हित में
ट्वीटने का बेहद कठिन मार्ग चुन लिया…",1093126428860633088,🇮🇳🕉️भारतीय सन्नारी Me for Modi,https://twitter.com/Bhartiysannari
भार क 40 वे संचा उपग्र जीसैट-31 क सफलतापूर्व लॉन् करन क लि इसर क वैज्ञानिको क बधाई। #GSAT31 #India #Biha…,2019-02-06 12:30:03,3251,https://pbs.twimg.com/profile_images/978262122625875969/wG0tU045_normal.jpg,16,neutral,"@nkishoreyadav: भारत के 40 वें संचार उपग्रह जीसैट-31 को सफलतापूर्वक लॉन्च करने के लिए इसरो के वैज्ञानिकों को बधाई।

#GSAT31 #India #Biha…",1093124663415197698,🇮🇳 Shekhar Yadav 🇮🇳,https://twitter.com/shekhar88yadav3
